"created_at","updated_at",id,"name","slug","starts_at","ends_at","description",is_featured,is_all_day,old_id
"2014-12-11 23:59:41","2014-12-11 23:59:41",1238,"3rd Sunday after Epiphany","3rd-sunday-after-epiphany","2014-01-26 00:01:00","2014-01-26 23:59:00","",0,1,1252
"2014-12-11 23:59:41","2014-12-11 23:59:41",1239,"Worship Service","worship-service","2014-01-26 10:00:00","2014-01-26 11:00:00","",0,0,1253
"2014-12-11 23:59:42","2014-12-11 23:59:42",1240,"Sunday Alive","sunday-alive","2014-01-26 10:10:00","2014-01-26 11:10:00","",0,0,1254
"2014-12-11 23:59:42","2014-12-11 23:59:42",1241,"Annual Meeting","annual-meeting","2014-01-26 12:00:00","2014-01-26 13:00:00","<p>This is official notice of the Annual Meeting to which we urge all confirmed, voting<br />members to attend. The primary agenda items for this meeting include the review of the<br />Annual Reports and approval of the 2014 Proposed Budget. A light luncheon will be served<br />during the meeting. Should the elevator project be completed, we will have a dedication<br />service for its use.</p>",1,0,1255
"2014-12-11 23:59:43","2014-12-11 23:59:43",1242,"\\\"De-Greening\\\" the Church","de-greening-the-church","2014-01-06 10:00:00","2014-01-06 11:00:00","",0,0,1256
"2014-12-11 23:59:43","2014-12-11 23:59:43",1243,"Boy Scouts","boy-scouts","2014-01-06 19:00:00","2014-01-06 20:00:00","",0,0,1257
"2014-12-11 23:59:43","2014-12-11 23:59:43",1244,"Church Council","church-council","2014-01-13 19:00:00","2014-01-13 20:00:00","",0,0,1258
"2014-12-11 23:59:44","2014-12-11 23:59:44",1245,"Boy Scouts","boy-scouts","2014-01-13 19:00:00","2014-01-13 20:00:00","",0,0,1259
"2014-12-11 23:59:44","2014-12-11 23:59:44",1246,"Men's Food & Fellowship","mens-food-fellowship","2014-01-20 18:30:00","2014-01-20 19:30:00","",0,0,1260
"2014-12-11 23:59:45","2014-12-11 23:59:45",1247,"Boy Scouts","boy-scouts","2014-01-20 19:00:00","2014-01-20 20:00:00","",0,0,1261
"2014-12-11 23:59:45","2014-12-11 23:59:45",1248,"Boy Scouts","boy-scouts","2014-01-27 19:00:00","2014-01-27 20:00:00","",0,0,1262
"2014-12-11 23:59:46","2014-12-11 23:59:46",1249,"Craft Night","craft-night","2014-01-07 18:30:00","2014-01-07 19:30:00","",0,0,1263
"2014-12-11 23:59:46","2014-12-11 23:59:46",1250,"Quilting","quilting","2014-01-14 09:00:00","2014-01-14 10:00:00","",0,0,1264
"2014-12-11 23:59:46","2014-12-11 23:59:46",1251,"Quilting","quilting","2014-01-28 09:00:00","2014-01-28 10:00:00","",0,0,1265
"2014-12-11 23:59:47","2014-12-11 23:59:47",1252,"Worship Service","worship-service","2014-01-12 10:00:00","2014-01-12 11:00:00","",0,0,1266
"2014-12-11 23:59:47","2014-12-11 23:59:47",1253,"Bible Study","bible-study","2014-01-08 17:30:00","2014-01-08 18:30:00","",0,0,1267
"2014-12-11 23:59:48","2014-12-11 23:59:48",1254,"Rock Club","rock-club","2014-01-08 19:00:00","2014-01-08 20:00:00","",0,0,1268
"2014-12-11 23:59:48","2014-12-11 23:59:48",1255,"Bible Study","bible-study","2014-01-15 17:30:00","2014-01-15 18:30:00","",0,0,1269
"2014-12-11 23:59:49","2014-12-11 23:59:49",1256,"AA Meeting","aa-meeting","2014-01-15 20:00:00","2014-01-15 21:00:00","",0,0,1270
"2014-12-11 23:59:49","2014-12-11 23:59:49",1257,"Bible Study","bible-study","2014-01-22 17:30:00","2014-01-22 18:30:00","",0,0,1271
"2014-12-11 23:59:50","2014-12-11 23:59:50",1258,"AA Meeting","aa-meeting","2014-01-22 20:00:00","2014-01-22 21:00:00","",0,0,1272
"2014-12-11 23:59:50","2014-12-11 23:59:50",1259,"Bible Study","bible-study","2014-01-29 17:30:00","2014-01-29 18:30:00","",0,0,1273
"2014-12-11 23:59:51","2014-12-11 23:59:51",1260,"AA Meeting","aa-meeting","2014-01-29 20:00:00","2014-01-29 21:00:00","",0,0,1274
"2014-12-11 23:59:51","2014-12-11 23:59:51",1261,"WELCA with Bible Study","welca-with-bible-study","2014-01-02 10:00:00","2014-01-02 11:00:00","",0,0,1275
"2014-12-11 23:59:51","2014-12-11 23:59:51",1262,"TOPS","tops","2014-01-09 18:30:00","2014-01-09 19:30:00","",0,0,1276
"2014-12-11 23:59:52","2014-12-11 23:59:52",1263,"Bells","bells","2014-01-09 18:45:00","2014-01-09 19:45:00","",0,0,1277
"2014-12-11 23:59:52","2014-12-11 23:59:52",1264,"Chancel Choir","chancel-choir","2014-01-09 19:30:00","2014-01-09 20:30:00","",0,0,1278
"2014-12-11 23:59:53","2014-12-11 23:59:53",1265,"TOPS","tops","2014-01-16 18:30:00","2014-01-16 19:30:00","",0,0,1279
"2014-12-11 23:59:53","2014-12-11 23:59:53",1266,"Bells","bells","2014-01-16 18:45:00","2014-01-16 19:45:00","",0,0,1280
"2014-12-11 23:59:54","2014-12-11 23:59:54",1267,"Chancel Choir","chancel-choir","2014-01-16 19:30:00","2014-01-16 20:30:00","",0,0,1281
"2014-12-11 23:59:54","2014-12-11 23:59:54",1268,"TOPS","tops","2014-01-23 18:30:00","2014-01-23 19:30:00","",0,0,1282
"2014-12-11 23:59:55","2014-12-11 23:59:55",1269,"Bells","bells","2014-01-23 18:45:00","2014-01-23 19:45:00","",0,0,1283
"2014-12-11 23:59:55","2014-12-11 23:59:55",1270,"Chancel Choir","chancel-choir","2014-01-23 19:30:00","2014-01-23 20:30:00","",0,0,1284
"2014-12-11 23:59:55","2014-12-11 23:59:55",1271,"TOPS","tops","2014-01-30 18:30:00","2014-01-30 19:30:00","",0,0,1285
"2014-12-11 23:59:56","2014-12-11 23:59:56",1272,"Bells","bells","2014-01-30 18:45:00","2014-01-30 19:45:00","",0,0,1286
"2014-12-11 23:59:56","2014-12-11 23:59:56",1273,"Chancel Choir","chancel-choir","2014-01-30 19:30:00","2014-01-30 20:30:00","",0,0,1287
"2014-12-11 23:59:57","2014-12-11 23:59:57",1274,"Free Movie Night","free-movie-night","2014-01-17 19:00:00","2014-01-17 20:00:00","",0,0,1288
"2014-12-11 23:59:57","2014-12-11 23:59:57",1275,"AA Meeting","aa-meeting","2014-01-04 20:00:00","2014-01-04 21:00:00","",0,0,1289
"2014-12-11 23:59:58","2014-12-11 23:59:58",1276,"Confirmation","confirmation","2014-01-11 10:30:00","2014-01-11 12:00:00","",0,0,1290
"2014-12-11 23:59:58","2014-12-11 23:59:58",1277,"SCSA","scsa","2014-01-11 13:00:00","2014-01-11 15:00:00","",0,0,1291
"2014-12-11 23:59:58","2014-12-11 23:59:58",1278,"AA Meeting","aa-meeting","2014-01-11 20:00:00","2014-01-11 21:00:00","",0,0,1292
"2014-12-11 23:59:59","2014-12-11 23:59:59",1279,"CROP Walk Breakfast","crop-walk-breakfast","2014-01-18 10:00:00","2014-01-18 12:00:00","",0,0,1293
"2014-12-11 23:59:59","2014-12-11 23:59:59",1280,"AA Meeting","aa-meeting","2014-01-18 20:00:00","2014-01-18 21:00:00","",0,0,1294
"2014-12-12 00:00:00","2014-12-12 00:00:00",1281,"Confirmation","confirmation","2014-01-25 10:30:00","2014-01-25 12:00:00","",0,0,1295
"2014-12-12 00:00:00","2014-12-12 00:00:00",1282,"SCSA","scsa","2014-01-25 13:00:00","2014-01-25 15:00:00","",0,0,1296
"2014-12-12 00:00:00","2014-12-12 00:00:00",1283,"AA Meeting","aa-meeting","2014-01-25 20:00:00","2014-01-25 21:00:00","",0,0,1297
"2014-12-12 00:00:01","2014-12-12 00:00:01",1284,"Walk for Warmth","walk-for-warmth","2014-02-08 08:00:00","2014-02-08 12:00:00","<p>WALK FOR WARMTH</p>
<p>Proceeds raised will heat homes&nbsp;in Oakland County</p>
<p>Saturday, February 8th</p>
<p>Registration at 8:00 am</p>
<p>Walk begins at 9:00 am</p>
<p>Family Entertainment<br />Fun for Kids -<br />Fun for everyone helping<br />OLHSA reach it&rsquo;s goal to help<br />our neighbors through<br />Emergency Utility Assistance</p>",1,0,1298
"2014-12-12 00:00:01","2014-12-12 00:00:01",1285,"SCSA","scsa","2014-02-08 13:00:00","2014-02-08 14:00:00","",0,0,1299
"2014-12-12 00:00:02","2014-12-12 00:00:02",1286,"Chili Cook-Off","chili-cook-off","2014-02-15 18:00:00","2014-02-15 19:00:00","<p>Chili Cook-off - February 15, 6:00 pm.&nbsp;Please sign up on your Information Slip&nbsp;and/or the poster in the Fellowship Area.&nbsp;$5.00 per person (no charge if you bring a&nbsp;pot of chili) or $15 per family.&nbsp;Contact Cindy Edwards or Deanna Mitchell&nbsp;with questions.</p>",0,0,1300
"2014-12-12 00:00:02","2014-12-12 00:00:02",1287,"Confirmation","confirmation","2014-02-22 10:30:00","2014-02-22 12:00:00","",0,0,1301
"2014-12-12 00:00:02","2014-12-12 00:00:02",1288,"Free Movie Night","free-movie-night","2014-02-21 19:00:00","2014-02-21 20:00:00","",0,0,1302
"2014-12-12 00:00:03","2014-12-12 00:00:03",1289,"WELCA","welca","2014-02-06 10:00:00","2014-02-06 11:00:00","<p>All WOMEN are invited to the WELCA&nbsp;Meetings - usually the first Thursday of each&nbsp;month at 10:00 am. There is a short meeting&nbsp;followed by a Bible Study lead by Pastor&nbsp;Negele. At noon each attendee brings a&nbsp;sandwich and a dessert and beverage is&nbsp;provided by that month&rsquo;s hostess. Also the 2nd&nbsp;and 4th Tuesdays of the month at 9:00 am they&nbsp;gather to make quilts which are shipped to&nbsp;Lutheran World Relief to assist with diasters&nbsp;around the world.<br />Come and join in!</p>",0,0,1303
"2014-12-12 00:00:03","2014-12-12 00:00:03",1290,"TOPS","tops","2014-02-06 18:30:00","2014-02-06 19:30:00","",0,0,1304
"2014-12-12 00:00:04","2014-12-12 00:00:04",1291,"Bell Choir","bell-choir","2014-02-06 18:45:00","2014-02-06 19:45:00","",0,0,1305
"2014-12-12 00:00:04","2014-12-12 00:00:04",1292,"Chancel Choir","chancel-choir","2014-02-06 19:30:00","2014-02-06 20:30:00","",0,0,1306
"2014-12-12 00:00:04","2014-12-12 00:00:04",1293,"TOPS","tops","2014-02-13 18:30:00","2014-02-13 19:30:00","",0,0,1307
"2014-12-12 00:00:05","2014-12-12 00:00:05",1294,"Bell Choir","bell-choir","2014-02-13 18:45:00","2014-02-13 19:45:00","",0,0,1308
"2014-12-12 00:00:05","2014-12-12 00:00:05",1295,"Chancel Choir","chancel-choir","2014-02-13 19:30:00","2014-02-13 20:30:00","",0,0,1309
"2014-12-12 00:00:06","2014-12-12 00:00:06",1296,"TOPS","tops","2014-02-20 18:30:00","2014-02-20 19:30:00","",0,0,1310
"2014-12-12 00:00:06","2014-12-12 00:00:06",1297,"Bell Choir","bell-choir","2014-02-20 18:45:00","2014-02-20 19:45:00","",0,0,1311
"2014-12-12 00:00:06","2014-12-12 00:00:06",1298,"Chancel Choir","chancel-choir","2014-02-20 19:30:00","2014-02-20 20:30:00","",0,0,1312
"2014-12-12 00:00:07","2014-12-12 00:00:07",1299,"TOPS","tops","2014-02-27 18:30:00","2014-02-27 19:30:00","",0,0,1313
"2014-12-12 00:00:07","2014-12-12 00:00:07",1300,"Bell Choir","bell-choir","2014-02-27 18:45:00","2014-02-27 19:45:00","",0,0,1314
"2014-12-12 00:00:08","2014-12-12 00:00:08",1301,"Chancel Choir","chancel-choir","2014-02-27 19:30:00","2014-02-27 20:30:00","",0,0,1315
"2014-12-12 00:00:08","2014-12-12 00:00:08",1302,"Bible Study","bible-study","2014-02-05 15:00:00","2014-02-05 16:00:00","",0,0,1316
"2014-12-12 00:00:08","2014-12-12 00:00:08",1303,"Quilting","quilting","2014-02-11 09:00:00","2014-02-11 11:00:00","",0,0,1317
"2014-12-12 00:00:09","2014-12-12 00:00:09",1304,"Quilting","quilting","2014-02-25 09:00:00","2014-02-25 11:00:00","",0,0,1318
"2014-12-12 00:00:09","2014-12-12 00:00:09",1305,"Church Council","church-council","2014-02-10 19:00:00","2014-02-10 20:00:00","",0,0,1319
"2014-12-12 00:00:10","2014-12-12 00:00:10",1306,"Men's Food & Fellowship","mens-food-fellowship","2014-02-17 18:30:00","2014-02-17 19:30:00","<p>MEN&rsquo;S FOOD &amp; FELLOWSHIP is&nbsp;Monday, February 17th. ALL&nbsp;Men are invited to this&nbsp;monthly potluck held here at&nbsp;church. Those with last&nbsp;names beginning with A - I&nbsp;please bring a meat dish; J&nbsp;- Q a dessert and R -Z a&nbsp;salad. Be sure to sign up&nbsp;on your Information Slip of&nbsp;call the church office.</p>",0,0,1320
"2014-12-12 00:00:10","2014-12-12 00:00:10",1307,"4th Sunday after Epiphany","4th-sunday-after-epiphany","2014-02-02 00:01:00","2014-02-02 23:59:00","",0,1,1321
"2014-12-12 00:00:10","2014-12-12 00:00:10",1308,"Communion Service","communion-service","2014-02-02 10:00:00","2014-02-02 11:00:00","",0,0,1322
"2014-12-12 00:00:11","2014-12-12 00:00:11",1309,"5th Sunday after Epiphany","5th-sunday-after-epiphany","2014-02-09 00:01:00","2014-02-09 23:59:00","",0,1,1323
"2014-12-12 00:00:11","2014-12-12 00:00:11",1310,"Communion Worship","communion-worship","2014-02-09 10:00:00","2014-02-09 11:00:00","",0,0,1324
"2014-12-12 00:00:12","2014-12-12 00:00:12",1311,"Sunday Alive! Noisy Offering","sunday-alive-noisy-offering","2014-02-09 10:10:00","2014-02-09 11:10:00","",0,0,1325
"2014-12-12 00:00:12","2014-12-12 00:00:12",1312,"6th Sunday after Epiphany","6th-sunday-after-epiphany","2014-02-16 00:01:00","2014-02-16 23:59:00","",0,1,1326
"2014-12-12 00:00:13","2014-12-12 00:00:13",1313,"Communion Worship","communion-worship","2014-02-16 10:00:00","2014-02-16 11:00:00","",0,0,1327
"2014-12-12 00:00:13","2014-12-12 00:00:13",1314,"Sunday Alive!","sunday-alive","2014-02-16 10:10:00","2014-02-16 11:10:00","",0,0,1328
"2014-12-12 00:00:14","2014-12-12 00:00:14",1315,"Discussion Group","discussion-group","2014-02-16 18:30:00","2014-02-16 19:30:00","",0,0,1329
"2014-12-12 00:00:14","2014-12-12 00:00:14",1316,"7th Sunday after Epiphany","7th-sunday-after-epiphany","2014-02-23 00:01:00","2014-02-23 23:59:00","",0,1,1330
"2014-12-12 00:00:15","2014-12-12 00:00:15",1317,"Worship Service","worship-service","2014-02-23 10:00:00","2014-02-23 11:00:00","",0,0,1331
"2014-12-12 00:00:15","2014-12-12 00:00:15",1318,"Sunday Alive!","sunday-alive","2014-02-23 10:10:00","2014-02-23 11:10:00","",0,0,1332
"2014-12-12 00:00:16","2014-12-12 00:00:16",1319,"Transfiguration of Our Lord","transfiguration-of-our-lord","2014-03-02 00:01:00","2014-03-02 23:59:00","",0,1,1333
"2014-12-12 00:00:17","2014-12-12 00:00:17",1320,"Communion Baptism Service","communion-baptism-service","2014-03-02 10:00:00","2014-03-02 11:00:00","",0,0,1334
"2014-12-12 00:00:17","2014-12-12 00:00:17",1321,"Sunday Alive!","sunday-alive","2014-03-02 10:10:00","2014-03-02 11:10:00","",0,0,1335
"2014-12-12 00:00:17","2014-12-12 00:00:17",1322,"Confirmation Camp Meeting - Following Worship","confirmation-camp-meeting-following-worship","2014-03-02 11:00:00","2014-03-02 12:00:00","",0,0,1336
"2014-12-12 00:00:18","2014-12-12 00:00:18",1323,"1st Sunday in Lent","1st-sunday-in-lent","2014-03-09 00:01:00","2014-03-09 23:59:00","",0,1,1337
"2014-12-12 00:00:18","2014-12-12 00:00:18",1324,"Worship Service - Noisy Offering","worship-service-noisy-offering","2014-03-09 10:00:00","2014-03-09 11:00:00","",0,0,1338
"2014-12-12 00:00:19","2014-12-12 00:00:19",1325,"Sunday Alive!","sunday-alive","2014-03-09 10:10:00","2014-03-09 11:10:00","",0,0,1339
"2014-12-12 00:00:20","2014-12-12 00:00:20",1326,"Worship Service","worship-service","2014-03-16 10:00:00","2014-03-16 11:00:00","",0,0,1341
"2014-12-12 00:00:20","2014-12-12 00:00:20",1327,"Sunday Alive!","sunday-alive","2014-03-16 10:10:00","2014-03-16 11:10:00","",0,0,1342
"2014-12-12 00:00:20","2014-12-12 00:00:20",1328,"Discussion Group","discussion-group","2014-03-16 18:30:00","2014-03-16 19:30:00","",0,0,1343
"2014-12-12 00:00:21","2014-12-12 00:00:21",1329,"3rd Sunday in Lent","3rd-sunday-in-lent","2014-03-23 00:01:00","2014-03-23 23:59:00","",0,1,1344
"2014-12-12 00:00:21","2014-12-12 00:00:21",1330,"Worship Service","worship-service","2014-03-23 10:00:00","2014-03-23 11:00:00","",0,0,1345
"2014-12-12 00:00:22","2014-12-12 00:00:22",1331,"Sunday Alive!","sunday-alive","2014-03-23 10:10:00","2014-03-23 11:10:00","",0,0,1346
"2014-12-12 00:00:22","2014-12-12 00:00:22",1332,"Worship Service - Youth Sunday","worship-service-youth-sunday","2014-03-30 10:00:00","2014-03-30 11:00:00","",0,0,1347
"2014-12-12 00:00:22","2014-12-12 00:00:22",1333,"Church Council","church-council","2014-03-10 19:00:00","2014-03-10 20:00:00","",0,0,1348
"2014-12-12 00:00:23","2014-12-12 00:00:23",1334,"Men's Food & Fellowship","mens-food-fellowship","2014-03-17 18:30:00","2014-03-17 19:30:00","",0,0,1349
"2014-12-12 00:00:23","2014-12-12 00:00:23",1335,"Craft Night","craft-night","2014-03-04 18:30:00","2014-03-04 19:30:00","",0,0,1350
"2014-12-12 00:00:24","2014-12-12 00:00:24",1336,"Quilting","quilting","2014-03-11 09:00:00","2014-03-11 12:00:00","",0,0,1351
"2014-12-12 00:00:24","2014-12-12 00:00:24",1337,"Quilting","quilting","2014-03-25 09:00:00","2014-03-25 12:00:00","",0,0,1352
"2014-12-12 00:00:24","2014-12-12 00:00:24",1338,"Bible Study","bible-study","2014-03-05 15:00:00","2014-03-05 16:00:00","",0,0,1353
"2014-12-12 00:00:25","2014-12-12 00:00:25",1339,"Midweek Dev/Lunch","midweek-dev-lunch","2014-03-05 12:00:00","2014-03-05 13:00:00","",0,0,1354
"2014-12-12 00:00:25","2014-12-12 00:00:25",1340,"Ash Wednesday Supper","ash-wednesday-supper","2014-03-05 18:00:00","2014-03-05 19:00:00","",0,0,1355
"2014-12-12 00:00:26","2014-12-12 00:00:26",1341,"Bell Rehearsal","bell-rehearsal","2014-03-05 18:15:00","2014-03-05 19:15:00","",0,0,1356
"2014-12-12 00:00:26","2014-12-12 00:00:26",1342,"Ash Wednesday Service","ash-wednesday-service","2014-03-05 19:00:00","2014-03-05 20:00:00","",0,0,1357
"2014-12-12 00:00:27","2014-12-12 00:00:27",1343,"Choir Rehearsal","choir-rehearsal","2014-03-05 19:45:00","2014-03-05 20:45:00","",0,0,1358
"2014-12-12 00:00:28","2014-12-12 00:00:28",1344,"Midweek Dev/Lunch","midweek-dev-lunch","2014-03-12 12:00:00","2014-03-12 13:00:00","",0,0,1359
"2014-12-12 00:00:28","2014-12-12 00:00:28",1345,"Bible Study","bible-study","2014-03-12 15:00:00","2014-03-12 16:00:00","",0,0,1360
"2014-12-12 00:00:29","2014-12-12 00:00:29",1346,"Lenten Supper","lenten-supper","2014-03-12 18:00:00","2014-03-12 19:00:00","",1,0,1361
"2014-12-12 00:00:29","2014-12-12 00:00:29",1347,"Bell Rehearsal","bell-rehearsal","2014-03-12 18:15:00","2014-03-12 19:15:00","",0,0,1362
"2014-12-12 00:00:29","2014-12-12 00:00:29",1348,"Lenten Service","lenten-service","2014-03-12 19:00:00","2014-03-12 20:00:00","",1,0,1363
"2014-12-12 00:00:30","2014-12-12 00:00:30",1349,"Choir Rehearsal","choir-rehearsal","2014-03-12 19:45:00","2014-03-12 20:45:00","",0,0,1364
"2014-12-12 00:00:30","2014-12-12 00:00:30",1350,"Bible Study","bible-study","2014-03-19 15:00:00","2014-03-19 16:00:00","",0,0,1365
"2014-12-12 00:00:31","2014-12-12 00:00:31",1351,"Midweek Dev/Lunch","midweek-dev-lunch","2014-03-19 12:00:00","2014-03-19 13:00:00","",0,0,1366
"2014-12-12 00:00:31","2014-12-12 00:00:31",1352,"Lenten Supper","lenten-supper","2014-03-19 18:00:00","2014-03-19 19:00:00","",1,0,1367
"2014-12-12 00:00:31","2014-12-12 00:00:31",1353,"Bell Rehearsal","bell-rehearsal","2014-03-19 18:15:00","2014-03-19 19:15:00","",0,0,1368
"2014-12-12 00:00:32","2014-12-12 00:00:32",1354,"Lenten Service","lenten-service","2014-03-19 19:00:00","2014-03-19 20:00:00","",1,0,1369
"2014-12-12 00:00:32","2014-12-12 00:00:32",1355,"Choir Rehearsal","choir-rehearsal","2014-03-19 19:45:00","2014-03-19 20:45:00","",0,0,1370
"2014-12-12 00:00:33","2014-12-12 00:00:33",1356,"Bible Study","bible-study","2014-03-26 15:00:00","2014-03-26 16:00:00","",0,0,1371
"2014-12-12 00:00:33","2014-12-12 00:00:33",1357,"Midweek Dev/Lunch","midweek-dev-lunch","2014-03-26 12:00:00","2014-03-26 13:00:00","",0,0,1372
"2014-12-12 00:00:34","2014-12-12 00:00:34",1358,"Lenten Supper","lenten-supper","2014-03-26 18:00:00","2014-03-26 19:00:00","",1,0,1373
"2014-12-12 00:00:34","2014-12-12 00:00:34",1359,"Bell Rehearsal","bell-rehearsal","2014-03-26 18:15:00","2014-03-26 19:15:00","",0,0,1374
"2014-12-12 00:00:34","2014-12-12 00:00:34",1360,"Lenten Service","lenten-service","2014-03-26 19:00:00","2014-03-26 20:00:00","",1,0,1375
"2014-12-12 00:00:35","2014-12-12 00:00:35",1361,"Choir Rehearsal","choir-rehearsal","2014-03-26 19:45:00","2014-03-26 20:45:00","",0,0,1376
"2014-12-12 00:00:36","2014-12-12 00:00:36",1362,"WELCA","welca","2014-03-06 10:00:00","2014-03-06 11:00:00","",0,0,1377
"2014-12-12 00:00:36","2014-12-12 00:00:36",1363,"TOPS","tops","2014-03-06 18:30:00","2014-03-06 19:30:00","",0,0,1378
"2014-12-12 00:00:36","2014-12-12 00:00:36",1364,"TOPS","tops","2014-03-13 18:30:00","2014-03-13 19:30:00","",0,0,1379
"2014-12-12 00:00:37","2014-12-12 00:00:37",1365,"TOPS","tops","2014-03-20 18:30:00","2014-03-20 19:30:00","",0,0,1380
"2014-12-12 00:00:37","2014-12-12 00:00:37",1366,"TOPS","tops","2014-03-27 18:30:00","2014-03-27 19:30:00","",0,0,1381
"2014-12-12 00:00:38","2014-12-12 00:00:38",1367,"Free Movie Night","free-movie-night","2014-03-21 19:00:00","2014-03-21 21:00:00","",0,0,1382
"2014-12-12 00:00:38","2014-12-12 00:00:38",1368,"AA Meeting","aa-meeting","2014-03-01 20:00:00","2014-03-01 21:00:00","",0,0,1383
"2014-12-12 00:00:38","2014-12-12 00:00:38",1369,"Confirmation","confirmation","2014-03-08 10:30:00","2014-03-08 11:30:00","",0,0,1384
"2014-12-12 00:00:39","2014-12-12 00:00:39",1370,"SCSA","scsa","2014-03-08 13:00:00","2014-03-08 14:00:00","",0,0,1385
"2014-12-12 00:00:39","2014-12-12 00:00:39",1371,"AA Meeting","aa-meeting","2014-03-08 20:00:00","2014-03-08 21:00:00","",0,0,1386
"2014-12-12 00:00:40","2014-12-12 00:00:40",1372,"AA Meeting","aa-meeting","2014-03-15 20:00:00","2014-03-15 21:00:00","",0,0,1387
"2014-12-12 00:00:40","2014-12-12 00:00:40",1373,"Confirmation","confirmation","2014-03-22 10:30:00","2014-03-22 11:30:00","",0,0,1388
"2014-12-12 00:00:40","2014-12-12 00:00:40",1374,"SCSA","scsa","2014-03-22 13:00:00","2014-03-22 14:00:00","",0,0,1389
"2014-12-12 00:00:41","2014-12-12 00:00:41",1375,"AA Meeting","aa-meeting","2014-03-22 20:00:00","2014-03-22 21:00:00","",0,0,1390
"2014-12-12 00:00:41","2014-12-12 00:00:41",1376,"AA Meeting","aa-meeting","2014-03-29 20:00:00","2014-03-29 21:00:00","",0,0,1391
"2014-12-12 00:00:42","2014-12-12 00:00:42",1377,"5th Sunday in Lent","5th-sunday-in-lent","2014-04-06 00:01:00","2014-04-06 23:59:00","",0,1,1392
"2014-12-12 00:00:42","2014-12-12 00:00:42",1378,"Communion Worship Service","communion-worship-service","2014-04-06 10:00:00","2014-04-06 11:00:00","",0,0,1393
"2014-12-12 00:00:42","2014-12-12 00:00:42",1379,"Sunday Alive","sunday-alive","2014-04-06 10:10:00","2014-04-06 11:10:00","",0,0,1394
"2014-12-12 00:00:43","2014-12-12 00:00:43",1380,"Bowling","bowling","2014-04-06 18:30:00","2014-04-06 19:30:00","",0,0,1395
"2014-12-12 00:00:43","2014-12-12 00:00:43",1381,"Passion/Palm Sunday","passion-palm-sunday","2014-04-13 00:01:00","2014-04-13 23:59:00","",1,1,1396
"2014-12-12 00:00:44","2014-12-12 00:00:44",1382,"Communion Worship Service","communion-worship-service","2014-04-13 10:00:00","2014-04-13 11:00:00","",0,0,1397
"2014-12-12 00:00:44","2014-12-12 00:00:44",1383,"Sunday Alive","sunday-alive","2014-04-13 10:10:00","2014-04-13 11:10:00","",0,0,1398
"2014-12-12 00:00:45","2014-12-12 00:00:45",1384,"Chancel Choir Cantata \\\"Colors of Grace\\\"","chancel-choir-cantata-colors-of-grace","2014-04-13 10:00:00","2014-04-13 11:00:00","",1,0,1399
"2014-12-12 00:00:45","2014-12-12 00:00:45",1385,"Easter Sunday","easter-sunday","2014-04-20 00:01:00","2014-04-20 23:59:00","",1,1,1400
"2014-12-12 00:00:46","2014-12-12 00:00:46",1386,"Early Easter Service","early-easter-service","2014-04-20 08:00:00","2014-04-20 09:00:00","<p>Our Lenten journey is complete. The Cross is not the final destination! Jesus is Alive! He is&nbsp;Risen! The journey ends with new life. Come celebrate with us at one of our joyous Easter&nbsp;Services. Please note the change of service times. The candles will be lighted, the flowers&nbsp;will be blooming, the bells will be ringing, the choir will be singing &ndash; all our senses will be&nbsp;celebrating this glorious day. Holy Communion will be celebrated at both services and a&nbsp;special Easter message for children will be shared at the 10:30am service.</p>",1,0,1401
"2014-12-12 00:00:46","2014-12-12 00:00:46",1387,"Easter Breakfast","easter-breakfast","2014-04-20 09:00:00","2014-04-20 10:00:00","<p>The EASTER BREAKFAST will again&nbsp;be part of our Easter Celebration.&nbsp;If you can help in any way - please&nbsp;indicate on your Information Slip, call&nbsp;the church office or Max Thompson.&nbsp;We will be needing donations of cut-up&nbsp;fresh fruit, coffee cakes &amp; breads. You&nbsp;can sign up on your Information Slip&nbsp;what you will be able to bring.</p>",1,0,1402
"2014-12-12 00:00:46","2014-12-12 00:00:46",1388,"Easter Egg Hunt","easter-egg-hunt","2014-04-20 09:30:00","2014-04-20 10:00:00","<p>We hope to have the Annual EASTER EGG&nbsp;HUNT for the children. But.... we need&nbsp;someone to put it together. If you can help with&nbsp;this - please call Pat Scott or the church office.&nbsp;Going with the hope someone will come forth,&nbsp;we are asking for small toys (that would fit into&nbsp;plastic eggs) and small wrapped candy. Plastic&nbsp;eggs are not needed as we have several tubs of&nbsp;eggs stored.</p>",1,0,1403
"2014-12-12 00:00:47","2014-12-12 00:00:47",1389,"Late Easter Service","late-easter-service","2014-04-20 10:30:00","2014-04-20 11:30:00","<p>Our Lenten journey is complete. The Cross is not the final destination! Jesus is Alive! He is&nbsp;Risen! The journey ends with new life. Come celebrate with us at one of our joyous Easter&nbsp;Services. Please note the change of service times. The candles will be lighted, the flowers&nbsp;will be blooming, the bells will be ringing, the choir will be singing &ndash; all our senses will be&nbsp;celebrating this glorious day. Holy Communion will be celebrated at both services and a&nbsp;special Easter message for children will be shared at the 10:30am service.</p>",1,0,1404
"2014-12-12 00:00:47","2014-12-12 00:00:47",1390,"2nd Sunday of Easter","2nd-sunday-of-easter","2014-04-27 00:01:00","2014-04-27 23:59:00","",0,1,1405
